price,quantity,type,timestamp
37398000,0.0084,0,2023-05-08 20:25:04
37397000,0.0808,0,2023-05-08 20:25:04
37396000,0.0932,0,2023-05-08 20:25:04
37395000,1.3987,0,2023-05-08 20:25:04
37405000,0.1667,1,2023-05-08 20:25:04
37409000,0.1608,1,2023-05-08 20:25:04
37412000,0.0692,1,2023-05-08 20:25:04
37413000,0.1065,1,2023-05-08 20:25:04
37414000,0.0827,1,2023-05-08 20:25:04
price,quantity,type,timestamp
37404000,0.0003,0,2023-05-08 20:25:06
37398000,0.0084,0,2023-05-08 20:25:06
37397000,0.0808,0,2023-05-08 20:25:06
37396000,0.0932,0,2023-05-08 20:25:06
37395000,1.3987,0,2023-05-08 20:25:06
37405000,0.1667,1,2023-05-08 20:25:06
37409000,0.1608,1,2023-05-08 20:25:06
37412000,0.0692,1,2023-05-08 20:25:06
37413000,0.1065,1,2023-05-08 20:25:06
37414000,0.0827,1,2023-05-08 20:25:06
price,quantity,type,timestamp
37404000,0.0003,0,2023-05-08 20:25:07
37398000,0.0084,0,2023-05-08 20:25:07
37397000,0.0808,0,2023-05-08 20:25:07
37396000,0.0932,0,2023-05-08 20:25:07
37395000,1.3987,0,2023-05-08 20:25:07
37405000,0.1667,1,2023-05-08 20:25:07
37409000,0.1608,1,2023-05-08 20:25:07
37412000,0.0692,1,2023-05-08 20:25:07
37413000,0.1065,1,2023-05-08 20:25:07
37414000,0.0827,1,2023-05-08 20:25:07
price,quantity,type,timestamp
37404000,0.0003,0,2023-05-08 20:25:09
37398000,0.0084,0,2023-05-08 20:25:09
37397000,0.0808,0,2023-05-08 20:25:09
37396000,0.0932,0,2023-05-08 20:25:09
37395000,1.3987,0,2023-05-08 20:25:09
37405000,0.1667,1,2023-05-08 20:25:09
37409000,0.1608,1,2023-05-08 20:25:09
37412000,0.0692,1,2023-05-08 20:25:09
37413000,0.1065,1,2023-05-08 20:25:09
37414000,0.0827,1,2023-05-08 20:25:09
price,quantity,type,timestamp
37404000,0.0003,0,2023-05-08 20:25:10
37398000,0.0084,0,2023-05-08 20:25:10
37397000,0.0808,0,2023-05-08 20:25:10
37396000,0.0932,0,2023-05-08 20:25:10
37395000,1.3987,0,2023-05-08 20:25:10
37405000,0.1667,1,2023-05-08 20:25:10
37409000,0.1608,1,2023-05-08 20:25:10
37412000,0.0692,1,2023-05-08 20:25:10
37413000,0.1065,1,2023-05-08 20:25:10
37414000,0.0827,1,2023-05-08 20:25:10
price,quantity,type,timestamp
37404000,0.0003,0,2023-05-08 20:25:11
37398000,0.0084,0,2023-05-08 20:25:11
37397000,0.0808,0,2023-05-08 20:25:11
37396000,0.0932,0,2023-05-08 20:25:11
37395000,1.3987,0,2023-05-08 20:25:11
37405000,0.1667,1,2023-05-08 20:25:11
37409000,0.1608,1,2023-05-08 20:25:11
37412000,0.0692,1,2023-05-08 20:25:11
37413000,0.1065,1,2023-05-08 20:25:11
37414000,0.0827,1,2023-05-08 20:25:11
price,quantity,type,timestamp
37404000,0.0003,0,2023-05-08 20:25:13
37398000,0.0084,0,2023-05-08 20:25:13
37397000,0.0808,0,2023-05-08 20:25:13
37396000,0.0932,0,2023-05-08 20:25:13
37395000,1.3987,0,2023-05-08 20:25:13
37405000,0.1667,1,2023-05-08 20:25:13
37409000,0.1608,1,2023-05-08 20:25:13
37412000,0.0692,1,2023-05-08 20:25:13
37413000,0.1065,1,2023-05-08 20:25:13
37414000,0.0827,1,2023-05-08 20:25:13
price,quantity,type,timestamp
37404000,0.0003,0,2023-05-08 20:25:14
37398000,0.0084,0,2023-05-08 20:25:14
37397000,0.0808,0,2023-05-08 20:25:14
37396000,0.0932,0,2023-05-08 20:25:14
37395000,1.3987,0,2023-05-08 20:25:14
37405000,0.1667,1,2023-05-08 20:25:14
37409000,0.1608,1,2023-05-08 20:25:14
37412000,0.0692,1,2023-05-08 20:25:14
37413000,0.1065,1,2023-05-08 20:25:14
37414000,0.0827,1,2023-05-08 20:25:14
price,quantity,type,timestamp
37404000,0.0003,0,2023-05-08 20:25:15
37398000,0.0084,0,2023-05-08 20:25:15
37397000,0.0808,0,2023-05-08 20:25:15
37396000,0.0932,0,2023-05-08 20:25:15
37395000,1.3987,0,2023-05-08 20:25:15
37405000,0.1667,1,2023-05-08 20:25:15
37409000,0.1608,1,2023-05-08 20:25:15
37412000,0.0692,1,2023-05-08 20:25:15
37413000,0.1065,1,2023-05-08 20:25:15
37414000,0.0827,1,2023-05-08 20:25:15
price,quantity,type,timestamp
37404000,0.0003,0,2023-05-08 20:25:17
37398000,0.0084,0,2023-05-08 20:25:17
37397000,0.0808,0,2023-05-08 20:25:17
37396000,0.0932,0,2023-05-08 20:25:17
37395000,1.3987,0,2023-05-08 20:25:17
37405000,0.1667,1,2023-05-08 20:25:17
37409000,0.1608,1,2023-05-08 20:25:17
37412000,0.0692,1,2023-05-08 20:25:17
37413000,0.1065,1,2023-05-08 20:25:17
37414000,0.0827,1,2023-05-08 20:25:17
price,quantity,type,timestamp
37404000,0.0003,0,2023-05-08 20:25:18
37398000,0.0084,0,2023-05-08 20:25:18
37397000,0.0808,0,2023-05-08 20:25:18
37396000,0.0932,0,2023-05-08 20:25:18
37395000,1.3987,0,2023-05-08 20:25:18
37405000,0.1667,1,2023-05-08 20:25:18
37409000,0.1608,1,2023-05-08 20:25:18
37412000,0.0692,1,2023-05-08 20:25:18
37413000,0.1065,1,2023-05-08 20:25:18
37414000,0.0827,1,2023-05-08 20:25:18
price,quantity,type,timestamp
37404000,0.0003,0,2023-05-08 20:25:19
37398000,0.0084,0,2023-05-08 20:25:19
37397000,0.0808,0,2023-05-08 20:25:19
37396000,0.0932,0,2023-05-08 20:25:19
37395000,1.3987,0,2023-05-08 20:25:19
37405000,0.0001,1,2023-05-08 20:25:19
37409000,0.0759,1,2023-05-08 20:25:19
37412000,0.0692,1,2023-05-08 20:25:19
37413000,0.1065,1,2023-05-08 20:25:19
37414000,0.0827,1,2023-05-08 20:25:19
price,quantity,type,timestamp
37404000,0.0003,0,2023-05-08 20:25:21
37398000,0.0084,0,2023-05-08 20:25:21
37397000,0.0808,0,2023-05-08 20:25:21
37396000,0.0932,0,2023-05-08 20:25:21
37395000,1.3987,0,2023-05-08 20:25:21
37405000,0.0001,1,2023-05-08 20:25:21
37409000,0.0759,1,2023-05-08 20:25:21
37412000,0.0692,1,2023-05-08 20:25:21
37413000,0.1065,1,2023-05-08 20:25:21
37414000,0.0827,1,2023-05-08 20:25:21
price,quantity,type,timestamp
37404000,0.0003,0,2023-05-08 20:25:22
37398000,0.0084,0,2023-05-08 20:25:22
37397000,0.0808,0,2023-05-08 20:25:22
37396000,0.0932,0,2023-05-08 20:25:22
37395000,1.3987,0,2023-05-08 20:25:22
37405000,0.0001,1,2023-05-08 20:25:22
37409000,0.0759,1,2023-05-08 20:25:22
37412000,0.0692,1,2023-05-08 20:25:22
37413000,0.1065,1,2023-05-08 20:25:22
37414000,0.0827,1,2023-05-08 20:25:22
price,quantity,type,timestamp
37404000,0.0003,0,2023-05-08 20:25:24
37398000,0.0084,0,2023-05-08 20:25:24
37397000,0.0808,0,2023-05-08 20:25:24
37396000,0.0932,0,2023-05-08 20:25:24
37395000,1.3987,0,2023-05-08 20:25:24
37405000,0.0001,1,2023-05-08 20:25:24
37409000,0.0759,1,2023-05-08 20:25:24
37412000,0.0692,1,2023-05-08 20:25:24
37413000,0.1065,1,2023-05-08 20:25:24
37414000,0.0827,1,2023-05-08 20:25:24
price,quantity,type,timestamp
37397000,0.0205,0,2023-05-08 20:25:25
